vintage,country,points,price,province,title,variety,winery,avg winter temp,avg spring temp,avg summer temp,avg fall temp,avg winter sun hour,avg spring hour,avg summer sun hour,avg fall sun hour,avg daily precip winter,avg daily precip spring,avg daily precip summer,avg daily precip fall
2014-01-01,Italy,90,42,Tuscany,Conti Costanti 2014 Rosso di Montalcino,Sangiovese,Conti Costanti,8.00555555555556,15.304347826087,24.3315217391304,17.467032967033,6.92777777777778,12.3260869565217,14.0978260869565,8.91098901098901,1.73,1.28260869565217,1.44673913043478,1.26373626373626
2015-01-01,Italy,88,13,Tuscany,Rascioni e Cecconello 2015 Maremmino (Maremma),Red Blend,Rascioni e Cecconello,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,86,16,Tuscany,Burchino 2015 Chianti Superiore,Red Blend,Burchino,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,12,Tuscany,Massimo Daldin 2015 Vernaccia di San Gimignano,Vernaccia,Massimo Daldin,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,11,Tuscany,Toscolo 2015 Vernaccia di San Gimignano,Vernaccia,Toscolo,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,23,Tuscany,Poggio al Tesoro 2015 Solosole Vermentino (Toscana),Vermentino,Poggio al Tesoro,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,15,Tuscany,Pratesi 2015 Locorosso Sangiovese (Toscana),Sangiovese,Pratesi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,85,18,Tuscany,Signano 2015 Vernaccia di San Gimignano,Vernaccia,Signano,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,20,Tuscany,La Calonica 2015 Rosso di Montepulciano,Red Blend,La Calonica,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,12,Tuscany,Melini 2015 Le Grillaie (Vernaccia di San Gimignano),Vernaccia,Melini,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,14,Tuscany,Fattoria Lavacchio 2015 Puro (Chianti),Sangiovese,Fattoria Lavacchio,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,89,,Tuscany,Donatella Cinelli Colombini 2015 Rosso di Montalcino,Sangiovese,Donatella Cinelli Colombini,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,90,22,Tuscany,Fattoria La Vialla 2015 Barricato Bianco White (Toscana),White Blend,Fattoria La Vialla,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,15,Tuscany,Pratesi 2015 Locorosso Sangiovese (Toscana),Sangiovese,Pratesi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,15,Tuscany,Castellani 2015 Guadalmare (Morellino di Scansano),Red Blend,Castellani,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,18,Tuscany,Pietro Beconcini 2015 Fresco di Nero Tempranillo (Toscana),Tempranillo,Pietro Beconcini,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,,Tuscany,Fattoria La Striscia 2015 Bernardino (Chianti),Red Blend,Fattoria La Striscia,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,89,18,Tuscany,Il Palagio 2015 When We Dance (Chianti),Red Blend,Il Palagio,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,40,Tuscany,Tenuta Forconi 2015 Chianti,Red Blend,Tenuta Forconi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,89,24,Tuscany,Montauto 2015 Pinot Nero (Toscana),Pinot Nero,Montauto,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,20,Tuscany,Poggio alla Sala 2015 Rosso di Montepulciano,Red Blend,Poggio alla Sala,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,23,Tuscany,Guicciardini Strozzi 2015 Titolato Strozzi (Morellino di Scansano),Sangiovese,Guicciardini Strozzi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,20,Tuscany,Val delle Rose 2015 Morellino di Scansano,Red Blend,Val delle Rose,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,86,,Tuscany,Fattoria Del Cerro 2015 Chianti Colli Senesi,Red Blend,Fattoria Del Cerro,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,20,Tuscany,Tenuta Poggio Rosso 2015 Fufluna Red (Toscana),Red Blend,Tenuta Poggio Rosso,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,32,Tuscany,Ambrogio e Giovanni Folonari 2015 Campo al Mare (Bolgheri),Red Blend,Ambrogio e Giovanni Folonari,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,18,Tuscany,Guicciardini Strozzi 2015 Principe Strozzi (Vernaccia di San Gimignano),Vernaccia,Guicciardini Strozzi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,25,Tuscany,Carpineto 2015 Farnito Chardonnay (Toscana),Chardonnay,Carpineto,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,86,20,Tuscany,Cavalierino 2015 Rosso di Montepulciano,Sangiovese,Cavalierino,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,88,20,Tuscany,Molino di Sant'Antimo 2015 Rosso di Montalcino,Sangiovese,Molino di Sant'Antimo,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,17,Tuscany,Salcheto 2015 Rosso di Montepulciano,Red Blend,Salcheto,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,85,,Tuscany,Terre di Talamo 2015 Rosato (Toscana),Rosato,Terre di Talamo,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,90,30,Tuscany,Ridolfi 2015 Rosso di Montalcino,Sangiovese,Ridolfi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,20,Tuscany,Podere Il Castellaccio 2015 Dinostro Sangiovese (Toscana),Sangiovese,Podere Il Castellaccio,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,15,Tuscany,San Quirico 2015 Vernaccia di San Gimignano,Vernaccia,San Quirico,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,85,,Tuscany,Melini 2015 Vernaccia di San Gimignano,Vernaccia,Melini,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,86,11,Tuscany,Luiano 2015 Rossoassai Red (Toscana),Red Blend,Luiano,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,87,19,Tuscany,Guicciardini Strozzi 2015 Titolato Strozzi (Chianti Colli Senesi),Sangiovese,Guicciardini Strozzi,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,86,32,Tuscany,Campo alla Sughera 2015 Achenio White (Bolgheri),White Blend,Campo alla Sughera,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,86,14,Tuscany,Il Palagione 2015 Ori Riserva (Vernaccia di San Gimignano),Vernaccia,Il Palagione,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2015-01-01,Italy,89,12,Tuscany,Fattoria Ambra 2015 Barco Reale di Carmignano,Red Blend,Fattoria Ambra,6.82777777777778,14.6521739130435,24.3315217391304,16.2417582417582,7.26111111111112,11.9163043478261,14.2402173913044,8.81318681318681,1.54444444444444,1.4445652173913,1.24782608695652,1.27472527472527
2010-01-01,Italy,91,65,Tuscany,Piccini 2010 Villa al Cortile (Brunello di Montalcino),Sangiovese,Piccini,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,55,Tuscany,Castelvecchi 2010 Lodolaio Riserva (Chianti Classico),Sangiovese,Castelvecchi,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,40,Tuscany,Podere Sapaio 2010 Volpolo (Bolgheri),Red Blend,Podere Sapaio,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,93,160,Tuscany,Querciabella 2010 Camartina Red (Toscana),Red Blend,Querciabella,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,50,Tuscany,Antico Colle 2010 Il Saggio Riserva (Vino Nobile di Montepulciano),Sangiovese,Antico Colle,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,25,Tuscany,Le Bertille 2010 Vino Nobile di Montepulciano,Red Blend,Le Bertille,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,93,50,Tuscany,Contucci 2010 Pietra Rossa (Vino Nobile di Montepulciano),Red Blend,Contucci,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,,Tuscany,Vini Italiani da Sogno 2010 Carillon (Rosso di Montalcino),Sangiovese Grosso,Vini Italiani da Sogno,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,48,Tuscany,Marchesato degli Aleramici 2010 Brunello di Montalcino,Sangiovese,Marchesato degli Aleramici,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,85,9,Tuscany,Piccini 2010 Chianti,Sangiovese,Piccini,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,80,Tuscany,Palazzo 2010 Riserva (Brunello di Montalcino),Sangiovese,Palazzo,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,91,60,Tuscany,Casa di Terra 2010 Mosaico (Bolgheri),Red Blend,Casa di Terra,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,91,35,Tuscany,Castellare di Castellina 2010 Riserva (Chianti Classico),Red Blend,Castellare di Castellina,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,93,74,Tuscany,Pecci Celestino 2010 Brunello di Montalcino,Sangiovese,Pecci Celestino,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,35,Tuscany,Villa Calcinaia 2010 Riserva (Chianti Classico),Sangiovese,Villa Calcinaia,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,93,60,Tuscany,La Fortuna 2010 Brunello di Montalcino,Sangiovese,La Fortuna,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,95,85,Tuscany,Mocali 2010 Riserva (Brunello di Montalcino),Sangiovese,Mocali,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,94,175,Tuscany,Tenuta di Biserno 2010 Biserno Red (Toscana),Red Blend,Tenuta di Biserno,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,87,28,Tuscany,Principe Corsini Fattoria Le Corti 2010 Chianti Classico,Red Blend,Principe Corsini Fattoria Le Corti,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,27,Tuscany,Terre di Fiori 2010 Ventaio (Morellino di Scansano),Sangiovese,Terre di Fiori,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,80,Tuscany,Ruffino 2010 Greppone Mazzi (Brunello di Montalcino),Sangiovese,Ruffino,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,18,Tuscany,Antonino Tringali-Casanuova 2010 Casa al Piano (Bolgheri),Red Blend,Antonino Tringali-Casanuova,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,107,Tuscany,Val di Suga 2010 Vigna del Lago (Brunello di Montalcino),Sangiovese,Val di Suga,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,30,Tuscany,Vignavecchia 2010 Vigneto Odoardo Beccari Riserva (Chianti Classico),Red Blend,Vignavecchia,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,24,Tuscany,Fattoria San Felo 2010 Aulus Cabernet Sauvignon (Toscana),Cabernet Sauvignon,Fattoria San Felo,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,87,12,Tuscany,Santa Cristina 2010 Le Maestrelle Red (Toscana),Red Blend,Santa Cristina,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,60,Tuscany,Pietroso 2010 Brunello di Montalcino,Sangiovese,Pietroso,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,87,46,Tuscany,Bindella 2010 Vallocaia Riserva (Vino Nobile di Montepulciano),Red Blend,Bindella,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,130,Tuscany,La Fornace 2010 Riserva (Brunello di Montalcino),Sangiovese,La Fornace,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,42,Tuscany,Vignamaggio 2010 Castello di Monna LIsa Riserva (Chianti Classico),Red Blend,Vignamaggio,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,60,Tuscany,Pietro Beconcini 2010 Vigna alle Nicchie Tempranillo (Toscana),Tempranillo,Pietro Beconcini,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,55,Tuscany,La Calonica 2010 Girifalco Sangiovese (Cortona),Sangiovese,La Calonica,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,23,Tuscany,Le Grascete 2010 Grale (Bolgheri),Red Blend,Le Grascete,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,87,50,Tuscany,Corte dei Venti 2010 Brunello di Montalcino,Sangiovese,Corte dei Venti,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,40,Tuscany,Podere Paganico 2010 Brunello di Montalcino,Sangiovese,Podere Paganico,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,55,Tuscany,Gualdo del Re 2010 Amansio Passito Aleatico (Val di Cornia Suvereto),Aleatico,Gualdo del Re,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,65,Tuscany,Cennatoio 2010 Mammolo Merlot (Toscana),Merlot,Cennatoio,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,86,,Tuscany,Fossacolle 2010 Riesci Red (Toscana),Red Blend,Fossacolle,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,88,18,Tuscany,Il Brunone 2010 Chianti Classico,Red Blend,Il Brunone,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,90,29,Tuscany,Pietralta 2010 Riserva (Chianti),Red Blend,Pietralta,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,94,105,Tuscany,Grattamacco 2010 Bolgheri Superiore,Red Blend,Grattamacco,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,93,90,Tuscany,Padelletti 2010 Brunello di Montalcino,Sangiovese,Padelletti,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,92,58,Tuscany,Fattoria La Lecciaia 2010 Riserva (Brunello di Montalcino),Sangiovese,Fattoria La Lecciaia,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,87,19,Tuscany,Motta 2010 Pievi (Bolgheri),Red Blend,Motta,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,84,30,Tuscany,L'Orcio 2010 Ca' di Pesa (Chianti Classico),Red Blend,L'Orcio,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,91,40,Tuscany,Tenuta di Lilliano 2010 Gran Selezione (Chianti Classico),Red Blend,Tenuta di Lilliano,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,91,45,Tuscany,Il Conventino 2010 Riserva (Vino Nobile di Montepulciano),Red Blend,Il Conventino,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,89,37,Tuscany,Castellani 2010 Vigneti di Campomaggio Riserva (Chianti Classico),Sangiovese,Castellani,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
2010-01-01,Italy,94,36,Tuscany,Tenuta Monteti 2010 Monteti Red (Toscana),Red Blend,Tenuta Monteti,4.66111111111111,13.25,25.2717391304348,15.0824175824176,6.45111111111111,11.7597826086957,14.0978260869565,8.96703296703297,2.06,1.72065217391304,1.07608695652174,1.46153846153846
